iteration,t_ff,t_pr,t_min
56,0.00017479999996794504,0.0004573000001073524,0.0020239000000401575
57,0.0004822999999305466,0.0005575000000135333,0.0038114999999834254
58,0.00026049999996757833,0.0005206000000725908,0.0008175000000392174
59,0.00012409999999363208,0.00023260000011759985,0.0006478000000242901
60,0.0002934999999979482,0.0005269999999200081,0.0016777000000729458
61,0.000189200000022538,0.0047001000000364,0.0012434000000212109
62,0.000299400000130845,0.0005295999999361811,0.0022056999998767424
63,0.00021820000006300688,0.005932899999834262,0.0013951000000815839
64,0.00020749999998770363,0.00030910000009498617,0.0015938999999889347
65,0.00040400000011686643,0.005079700000123921,0.001922100000001592
66,0.000158100000135164,0.0003504000001157692,0.0016050000001541775
67,0.00026630000002114684,0.005739100000027975,0.0011780999998336483
68,0.00042940000003000023,0.005097299999988536,0.0009262999999464228
69,0.00012110000011489319,0.004604299999982686,0.0008295000000089203
70,0.00039059999994606187,0.0005152000001089618,0.004332400000066627
71,0.00018700000009630457,0.0009176999999453983,0.0010753999999906227
72,8.819999993647798e-05,0.00016949999985627073,0.0006364999999277643
73,0.00019599999995989492,0.004122699999925317,0.001682200000004741
74,0.0005345000001852895,0.005338700000038443,0.0023768000000927714
75,0.0002181999998356332,0.0005622999999559397,0.0022616999999627296
76,0.00024720000010347576,0.006015200000092591,0.001695000000154323
77,0.00045290000002751185,0.006046800000149233,0.002163200000040888
78,0.0002776000001176726,0.0005186999999295949,0.0023785999999290652
79,0.00022069999999985157,0.006572900000037407,0.0009594000000561209
80,0.00035109999998894637,0.004737299999987954,0.001470799999879091
81,0.00021109999988766504,0.010224100000186809,0.0020640000000184955
82,0.00021270000002004963,0.00041090000013355166,0.0012266000001091015
83,0.00024260000009235227,0.005623199999945427,0.0018007999999554158
84,0.00029970000014145626,0.0004059000000324886,0.0016272999998818705
85,0.0002662000001691922,0.00044079999997848063,0.0020535999999538035
86,0.00016000000005078618,0.006736499999988155,0.0016947999999956664
87,0.000295600000072227,0.004864499999939653,0.0016762000000198896
88,0.00042740000003504974,0.005675699999983408,0.0010773999999855732
89,0.0003592000000480766,0.0057733000001007895,0.0019764999999551947
90,0.00023040000019136642,0.006178100000170161,0.002713999999969019
91,0.00045440000008056813,0.004346199999872624,0.0014767999998639425
92,0.00014609999993808742,0.0003793000000769098,0.001767999999856329
93,0.00027829999999084976,0.00718919999985701,0.0016180000000076689
94,0.00015559999997094565,0.0004410999999890919,0.0010698000000957109
95,0.0002865000001293083,0.0056280000001152075,0.0019280999999864434
96,0.00031310000008488714,0.00040949999993245,0.0016551999999592226
97,0.000281200000017634,0.0006398999998964428,0.0015572999998312298
98,0.00042419999999765423,0.0005343999998785876,0.0018694999998842832
99,0.00025959999993574456,0.004951299999902403,0.0022061999998186366
100,0.0003424000001359673,0.0003765999999814085,0.002187300000059622
